x,y,z,som,picos
-17.5898,-27.4453,13.4141,27108,0
-18.8555,7.6797,11.8828,27821,0
0.1836,-4.0820,-8.5312,27383,0
-9.7734,-27.4844,11.6133,27044,0
-23.3359,-1.1680,12.2656,27763,0
-8.8555,25.2617,-4.3984,27464,0
-5.1016,-24.4219,8.6641,27004,0
-26.1328,-12.0508,12.8008,27663,0
-12.5703,18.7500,5.0234,27559,0
-3.5312,-19.6328,4.1797,27007,0
-23.7188,-22.0859,13.7188,27566,0
-15.7109,13.1172,10.1953,27669,0
-1.9609,-12.6953,-2.0234,27027,0
-16.4414,-27.6406,13.6445,27443,0
-19.6172,6.6836,11.5742,27740,0
-4.9492,30.2031,-13.7461,27083,0
-8.7773,-27.9883,11.7266,27314,0
-23.8281,-2.6641,12.1094,27777,0
-9.7734,25.0703,-2.7148,27777,0
-4.4492,-24.8828,8.2812,27152,0
-25.8594,-13.9258,12.9922,27198,0
-13.3359,18.8281,5.9805,27828,0
3.0977,24.3867,-22.8242,27241,0
-22.6445,-23.7656,13.8359,27086,0
-16.3242,13.1562,10.2344,27810,0
-0.6562,31.3516,-20.9492,27310,0
-14.9844,-28.8711,13.7578,27024,0
-20.0391,6.4531,11.4219,27762,0
-5.8281,30.5859,-12.2891,27406,0
0.8750,-0.8633,-10.8789,26990,0
-23.9453,-3.4688,11.8438,27665,0
-10.4258,24.7695,-1.3711,27507,0
3.3633,13.1953,-18.8750,26985,0
-25.4414,-15.2656,12.8789,27562,0
-13.7969,18.4492,6.7500,27623,0
2.5977,25.6797,-22.9023,27008,0
-21.5742,-24.9258,13.9102,27432,0
-16.9023,12.8516,10.4258,27727,0
-1.5781,31.6172,-19.8750,27060,0
-1.6523,-10.8242,-4.2461,27297,0
-20.6523,5.4570,11.3828,27791,0
-6.5938,30.0117,-10.6445,27791,0
1.2969,1.2070,-12.2930,27142,0
-24.2500,-5.3086,11.8047,27187,0
-11.0391,23.7656,0.5820,27794,0
3.2500,15.7227,-20.0234,27239,0
-3.8008,-24.4648,7.0938,27093,0
-14.3320,17.6406,8.0117,27806,0
1.6016,27.7500,-23.0938,27326,0
-3.1094,-18.4062,1.6133,26998,0
-17.5898,11.9688,10.5781,27774,0
-2.6875,32.1953,-18.6094,27432,0
-1.2305,-8.9492,-5.5469,26976,0
-12.0352,-29.6719,13.4531,27664,0
-7.5156,28.8594,-8.3047,27523,0
1.6016,4.0391,-13.9023,26975,0
-5.7148,-27.8672,10.6562,27536,0
-11.5742,22.3906,2.5742,27648,0
2.9062,18.8633,-21.2500,27007,0
-3.3789,-23.3828,6.0977,27389,0
-14.7148,16.7227,8.8164,27736,0
0.7227,29.6641,-22.5938,27083,0
-2.7266,-16.5742,0.2344,27083,0
-18.2773,-27.9883,13.9492,27242,0
-4.0664,31.8164,-16.1211,27781,0
-0.7734,-5.8438,-7.7695,27150,0
-9.7734,-30.0586,12.7617,27117,0
-8.9336,26.9453,-4.8984,27822,0
1.9102,8.7148,-16.4258,27241,0
-4.5664,-27.1016,9.3906,27043,0
-24.9844,-11.7031,12.3008,27802,0
2.3320,23.5391,-22.1367,27355,0
-3.3789,-21.4688,4.2969,26982,0
-22.6836,-23.7344,13.6055,27720,0
-0.8125,32.2734,-21.2148,27465,0
-2.4961,-13.3164,-2.6367,26957,0
-15.0234,-30.5078,13.8750,27599,0
-6.0586,32.1562,-12.8281,27589,0
-0.0078,-1.2852,-10.7969,26970,0
-7.3633,-30.5469,11.7656,27489,0
-23.4180,-3.2383,12.1484,27715,0
-10.8867,26.0273,-1.3359,27033,0
-3.8359,-26.0703,7.8984,27340,0
-24.3320,-16.5703,13.3359,27340,0
1.6406,27.4102,-22.9766,27768,0
-3.2227,-19.2148,2.1523,27104,0
-19.1211,-27.1836,14.0664,27187,0
-17.6250,12.5820,10.7305,27802,0
-1.7305,-8.5625,-6.1250,27223,0
-11.2695,-30.7812,13.5273,27071,0
-21.8359,3.3516,11.8438,27804,0
1.3359,5.6875,-15.0117,27333,0
-5.1406,-28.4883,10.7695,26983,0
-24.4062,-9.4453,12.2656,27763,0
-12.0742,21.9297,2.9922,27416,0
-3.4922,-22.8516,5.6367,26960,0
-22.7188,-22.1992,13.6055,27660,0
-15.1367,15.6836,9.2383,27540,0
-2.6484,-14.5039,-1.2188,26997,0
-16.2891,-29.6367,13.9883,27512,0
-19.0820,8.5586,11.0781,27655,0
-0.2383,-2.5508,-9.7188,27029,0
-8.1641,-30.2422,12.3789,27352,0
-23.1836,-2.2031,11.5000,27751,0
-10.2734,25.8789,-2.2539,27751,0
-4.1055,-25.8359,8.3203,27105,0
-24.6328,-15.3828,12.7227,27221,0
-13.8750,18.5547,6.7109,27806,0
-3.2227,-19.0977,2.4961,27196,0
-20.0781,-26.2578,13.6836,27094,0
-17.3633,12.0469,10.5039,27797,0
-2.7656,32.6562,-18.6094,27282,0
-11.7305,-30.2812,13.1055,27024,0
-21.6523,3.1602,11.5742,27733,0
-8.2031,29.0156,-7.7305,27402,0
-5.3320,-28.2148,10.3125,26988,0
-24.3320,-9.6367,12.1875,27625,0
-12.1484,21.6992,3.3008,27531,0
2.4062,21.3945,-21.4883,26954,0
-22.4570,-22.3906,13.4531,27507,0
-15.4062,15.3398,9.5820,27647,0
-0.5430,31.4336,-21.5625,26992,0
-15.5977,-29.7461,13.7578,27382,0
-19.2773,7.9102,11.0781,27738,0
-5.8281,31.7773,-13.2500,27067,0
-7.6289,-30.2031,11.9180,27238,0
-23.1836,-3.1250,11.6133,27238,0
-10.7344,25.4570,-1.2188,27776,0
2.5977,14.1914,-18.8398,27180,0
-24.1836,-16.5312,12.6875,27080,0
-14.3320,18.1328,7.5156,27791,0
1.4883,27.7109,-22.5195,27271,0
-19.5039,-27.1016,13.6055,27023,0
-17.7461,11.7383,10.6172,27751,0
-3.3398,32.7266,-17.6172,27370,0
-1.5000,-7.7617,-6.4297,26974,0
-21.4258,2.5859,11.1914,27669,0
-8.4727,28.7109,-6.5820,27487,0
1.4492,6.7578,-15.2344,26967,0
-24.4492,-10.2109,11.6523,27539,0
-12.6094,21.2734,4.3750,27616,0
2.2539,22.0820,-21.5234,27018,0
-22.7578,-22.7383,13.1445,27376,0
-15.7148,14.8438,9.8906,27726,0
-0.7344,31.3906,-20.8320,27081,0
-2.3438,-13.2734,-2.4453,27081,0
-19.3555,7.3711,11.1914,27804,0
-6.0586,30.9727,-12.0625,27160,0
0.2227,-0.1758,-11.1016,27160,0
-23.2578,-4.0039,11.5000,27132,0
-11.0000,24.4922,-0.2227,27791,0
2.7148,15.4922,-19.3398,27269,0
-3.9141,-25.0352,7.5156,27043,0
-14.4492,17.2930,7.8594,27745,0
1.2969,28.5547,-22.2891,27386,0
-3.1094,-17.7578,1.4219,26982,0
-17.8633,10.8984,10.6562,27678,0
-3.4141,32.6992,-17.0039,27517,0
-1.1953,-6.8789,-6.6602,26964,0
-10.8867,-30.2031,12.7227,27538,0
-8.5508,27.9492,-5.8164,27633,0
1.6406,7.6797,-15.5078,26989,0
-4.8320,-27.2578,9.5078,27397,0
-12.6094,20.4297,4.8320,27733,0
2.2539,22.9258,-21.5625,27061,0
-3.3398,-21.0508,4.1797,27246,0
-15.9414,13.9219,10.0430,27771,0
-1.0039,31.6602,-20.3359,27181,0
-2.2266,-12.1289,-2.9805,27088,0
-14.1797,-29.5586,12.4961,27088,0
-6.8242,30.7734,-11.1797,27784,0
0.5312,1.4727,-12.3281,27295,0
-7.7070,-28.2891,10.1211,26984,0
-11.3438,24.8008,0.7734,27767,0
2.0625,16.3359,-20.0664,27398,0
